Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4,Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4,Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4,Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4
2154,999,2.25386,-0.545475,811.049,0.966686,1.08487,1.56192,1.61349,2154,999,4.21486,-0.386125,1404.98,1.55253,1.69776,3.28754,3.66604,2154,999,5.99384,-0.446068,2133.92,2.11127,2.27007,4.62022,5.23162,2154,999,10.8498,-0.251656,3994.57,3.44131,3.64034,8.26939,9.57762
2155,999,2.25769,-0.545474,810.118,0.968373,1.08706,1.56634,1.61814,2155,999,4.21486,-0.386125,1406.52,1.55318,1.6995,3.29045,3.66771,2155,999,5.99384,-0.446068,2137.12,2.11307,2.2735,4.62669,5.23662,2155,999,10.8957,-0.252035,4021.96,3.45843,3.65987,8.31528,9.62827
2156,999,2.23595,-0.545474,809.188,0.969618,1.08882,1.56967,1.62146,2156,999,4.21486,-0.386125,1408.05,1.55384,1.70126,3.29339,3.66941,2156,999,5.99384,-0.446068,2140.27,2.11481,2.27686,4.633,5.24142,2156,999,10.9154,-0.252412,4049.08,3.47497,3.67887,8.35978,9.6772
2157,999,2.18693,-0.54547,808.257,0.96959,1.08936,1.56989,1.62096,2157,999,4.21486,-0.386125,1409.57,1.55452,1.70302,3.29637,3.67116,2157,999,5.99384,-0.446068,2143.38,2.11648,2.28016,4.63915,5.24605,2157,999,10.907,-0.252775,4075.94,3.4901,3.69652,8.40084,9.7219
2158,999,2.13801,-0.545457,807.326,0.967981,1.08837,1.56624,1.61572,2158,999,4.21486,-0.386125,1411.09,1.5552,1.70479,3.29937,3.67295,2158,999,5.99384,-0.446068,2146.44,2.11809,2.2834,4.64517,5.25051,2158,999,10.8981,-0.25312,4102.52,3.50351,3.7125,8.43769,9.76141
2159,999,2.10654,-0.545434,806.395,0.965257,1.0863,1.55986,1.60714,2159,999,4.21486,-0.386125,1412.59,1.55589,1.70657,3.30239,3.67477,2159,999,5.99384,-0.446068,2149.45,2.11966,2.28659,4.65106,5.25484,2159,999,10.906,-0.253441,4128.83,3.51565,3.72728,8.47145,9.79714
2160,999,2.08578,-0.545406,805.465,0.96201,1.08372,1.55219,1.59699,2160,999,4.21486,-0.386125,1414.09,1.5566,1.70835,3.30543,3.67661,2160,999,5.99384,-0.446068,2152.41,2.12118,2.28973,4.65685,5.25903,2160,999,10.9241,-0.253744,4154.87,3.52712,3.7414,8.50358,9.83085
2161,999,2.07014,-0.545376,804.534,0.958562,1.08094,1.54402,1.58624,2161,999,4.21486,-0.386125,1415.57,1.55731,1.71014,3.30849,3.67848,2161,999,5.99384,-0.446068,2155.33,2.12266,2.29283,4.66254,5.26312,2161,999,10.9469,-0.254037,4180.64,3.53823,3.75519,8.53486,9.86353
2162,999,2.05872,-0.545343,803.603,0.955089,1.07812,1.53579,1.57542,2162,999,4.21486,-0.386125,1417.04,1.55802,1.71193,3.31155,3.68037,2162,999,5.99384,-0.446068,2158.21,2.1241,2.29589,4.66813,5.2671,2162,999,10.9735,-0.25432,4206.15,3.54917,3.76882,8.56573,9.89569
2163,999,2.10071,-0.54531,802.672,0.952552,1.07621,1.52984,1.56741,2163,999,4.21486,-0.386125,1418.5,1.55874,1.71372,3.31463,3.68227,2163,999,5.99384,-0.446068,2161.05,2.12552,2.29891,4.67365,5.27099,2163,999,11.0529,-0.254598,4231.38,3.5609,3.78322,8.59855,9.93023
2164,999,2.16936,-0.545287,801.741,0.952177,1.07638,1.52918,1.56589,2164,999,4.21486,-0.386125,1419.95,1.55947,1.71552,3.31772,3.68419,2164,999,5.99384,-0.446068,2163.85,2.1269,2.3019,4.6791,5.2748,2164,999,11.1586,-0.254882,4256.34,3.57465,3.79956,8.63631,9.97084
2165,999,2.19905,-0.54528,800.811,0.953521,1.0782,1.53273,1.56953,2165,999,4.21486,-0.386125,1421.39,1.5602,1.71731,3.32081,3.68612,2165,999,5.99384,-0.446068,2166.61,2.12826,2.30487,4.68448,5.27854,2165,999,11.2247,-0.255188,4281.03,3.58997,3.81743,8.67794,10.0162
2166,999,2.20325,-0.545279,799.88,0.955319,1.08047,1.53738,1.57453,2166,999,4.21486,-0.386125,1422.82,1.56093,1.71911,3.32391,3.68807,2166,999,5.99384,-0.446068,2169.34,2.12959,2.30781,4.6898,5.28221,2166,999,11.2645,-0.255504,4305.46,3.6056,3.83559,8.72031,10.0624
2167,999,2.18189,-0.54528,798.949,0.956672,1.0823,1.54095,1.57819,2167,999,4.21486,-0.386125,1424.23,1.56166,1.7209,3.32701,3.69002,2167,999,5.99384,-0.446068,2172.03,2.1309,2.31072,4.69507,5.28582,2167,999,11.2781,-0.255816,4329.61,3.62061,3.85319,8.76122,10.1068
2168,999,2.13322,-0.545277,798.018,0.95675,1.0829,1.5414,1.57803,2168,999,4.21486,-0.386125,1425.64,1.5624,1.7227,3.33012,3.69198,2168,999,5.99384,-0.446068,2174.68,2.1322,2.31361,4.70029,5.28937,2168,999,11.2637,-0.256117,4353.5,3.63419,3.8694,8.79863,10.1469
2169,999,2.08465,-0.545264,797.087,0.955244,1.08198,1.53796,1.57311,2169,999,4.21486,-0.386125,1427.03,1.56314,1.72449,3.33322,3.69395,2169,999,5.99384,-0.446068,2177.31,2.13348,2.31649,4.70546,5.29288,2169,999,11.2489,-0.256399,4377.11,3.64602,3.88393,8.83177,10.1818
2170,999,2.05352,-0.545242,796.157,0.95262,1.07997,1.53179,1.56484,2170,999,4.21486,-0.386125,1428.41,1.56388,1.72628,3.33633,3.69592,2170,999,5.99384,-0.446068,2179.89,2.13474,2.31934,4.71059,5.29635,2170,999,11.2511,-0.256658,4400.45,3.65657,3.89723,8.86179,10.2128
2171,999,2.03309,-0.545215,795.226,0.949471,1.07745,1.52432,1.555,2171,999,4.21486,-0.386125,1429.78,1.56462,1.72807,3.33943,3.6979,2171,999,5.99384,-0.446068,2182.45,2.13598,2.32217,4.71568,5.29977,2171,999,11.2635,-0.256901,4423.53,3.66644,3.90987,8.89014,10.2418
2172,999,2.01777,-0.545185,794.295,0.946117,1.07472,1.51635,1.54455,2172,999,4.21486,-0.386125,1431.14,1.56536,1.72986,3.34253,3.69987,2172,999,5.99384,-0.446068,2184.98,2.13722,2.32499,4.72074,5.30316,2172,999,11.2807,-0.257133,4446.33,3.67595,3.92217,8.91763,10.2698
2173,999,2.00667,-0.545153,793.364,0.942736,1.07196,1.50831,1.53402,2173,999,4.21486,-0.386125,1432.49,1.5661,1.73165,3.34563,3.70185,2173,999,5.99384,-0.446068,2187.47,2.13844,2.3278,4.72577,5.30652,2173,999,11.3017,-0.257358,4468.87,3.68528,3.9343,8.9447,10.2972
2174,999,2.04897,-0.545121,792.434,0.940289,1.0701,1.50255,1.52629,2174,999,4.21486,-0.386125,1433.83,1.56684,1.73343,3.34873,3.70384,2174,999,5.99384,-0.446068,2189.94,2.13965,2.33059,4.73076,5.30984,2174,999,11.3758,-0.257576,4491.13,3.6954,3.94719,8.97372,10.327
2175,999,2.11793,-0.545098,791.503,0.940002,1.07032,1.50207,1.52505,2175,999,4.21486,-0.386125,1435.16,1.56759,1.73521,3.35183,3.70582,2175,999,5.99384,-0.446068,2192.38,2.14086,2.33336,4.73573,5.31314,2175,999,11.4761,-0.257804,4513.13,3.70754,3.96203,9.00768,10.3628
2176,999,2.14792,-0.545092,790.572,0.94143,1.0722,1.50579,1.52896,2176,999,4.21486,-0.386125,1436.48,1.56833,1.73699,3.35492,3.7078,2176,999,5.99384,-0.446068,2194.78,2.14205,2.33613,4.74067,5.31641,2176,999,11.5368,-0.258053,4534.85,3.72126,3.9784,9.04551,10.4034
2177,999,2.15241,-0.545092,789.641,0.943311,1.0745,1.51061,1.53422,2177,999,4.21486,-0.386125,1437.79,1.56907,1.73876,3.358,3.70978,2177,999,5.99384,-0.446068,2197.17,2.14323,2.33888,4.74559,5.31966,2177,999,11.5714,-0.258311,4556.31,3.73528,3.99507,9.0841,10.445
2178,999,2.13133,-0.545093,788.71,0.944745,1.07638,1.51434,1.53813,2178,999,4.21486,-0.386125,1439.09,1.56981,1.74053,3.36109,3.71176,2178,999,5.99384,-0.446068,2199.52,2.14441,2.34162,4.75048,5.32289,2178,999,11.5797,-0.258571,4577.49,3.7487,4.01117,9.12124,10.4847
2179,999,2.08295,-0.545091,787.78,0.944902,1.07703,1.51495,1.53822,2179,999,4.21486,-0.386125,1440.38,1.57055,1.7423,3.36416,3.71374,2179,999,5.99384,-0.446068,2201.85,2.14558,2.34435,4.75535,5.3261,2179,999,11.5602,-0.25882,4598.41,3.7607,4.02589,9.15489,10.5201
2180,999,2.03466,-0.545079,786.849,0.943472,1.07614,1.51167,1.53354,2180,999,4.21486,-0.386125,1441.66,1.57129,1.74406,3.36724,3.71571,2180,999,5.99384,-0.446068,2204.15,2.14674,2.34707,4.7602,5.32929,2180,999,11.5403,-0.259047,4619.06,3.77095,4.03894,9.18429,10.5503
2181,999,2.0038,-0.545058,785.918,0.940924,1.07417,1.50564,1.52551,2181,999,4.21486,-0.386125,1442.93,1.57202,1.74583,3.3703,3.71769,2181,999,5.99384,-0.446068,2206.43,2.1479,2.34978,4.76503,5.33246,2181,999,11.5375,-0.259253,4639.43,3.77993,4.05076,9.21058,10.5768
2182,999,1.98364,-0.545031,784.987,0.937847,1.07169,1.49832,1.5159,2182,999,4.21486,-0.386125,1444.19,1.57276,1.74758,3.37336,3.71966,2182,999,5.99384,-0.446068,2208.68,2.14905,2.35248,4.76985,5.33562,2182,999,11.545,-0.259444,4659.54,3.78824,4.06194,9.23524,10.6012
2183,999,1.96858,-0.545002,784.056,0.934565,1.069,1.49049,1.50567,2183,999,4.21486,-0.386125,1445.44,1.5735,1.74934,3.37642,3.72163,2183,999,5.99384,-0.446068,2210.91,2.1502,2.35517,4.77464,5.33876,2183,999,11.5573,-0.259625,4679.38,3.7962,4.07278,9.25906,10.6246
2184,999,1.95772,-0.544971,783.126,0.931253,1.06628,1.48259,1.49536,2184,999,4.21486,-0.386125,1446.68,1.57423,1.75109,3.37947,3.7236,2184,999,5.99384,-0.446068,2213.12,2.15134,2.35785,4.77942,5.34188,2184,999,11.5736,-0.259799,4698.94,3.804,4.08346,9.28249,10.6475
2185,999,2.00028,-0.544939,782.195,0.928873,1.06445,1.47696,1.48785,2185,999,4.21486,-0.386125,1447.92,1.57496,1.75283,3.38251,3.72556,2185,999,5.99384,-0.446068,2215.3,2.15248,2.36052,4.78418,5.345,2185,999,11.6427,-0.259966,4718.24,3.8126,4.09491,9.30788,10.6728
2186,999,2.06948,-0.544917,781.264,0.928652,1.0647,1.47661,1.48681,2186,999,4.21486,-0.386125,1449.14,1.57569,1.75457,3.38555,3.72752,2186,999,5.99384,-0.446068,2217.47,2.15361,2.36319,4.78892,5.3481,2186,999,11.7382,-0.260145,4737.27,3.82323,4.10832,9.33825,10.7042
2187,999,2.09971,-0.544911,780.333,0.930144,1.06661,1.48045,1.49092,2187,999,4.21486,-0.386125,1450.36,1.57642,1.75631,3.38858,3.72947,2187,999,5.99384,-0.446068,2219.61,2.15473,2.36585,4.79365,5.35118,2187,999,11.7943,-0.260345,4756.02,3.83544,4.12327,9.3725,10.7404
2188,999,2.10444,-0.544912,779.403,0.932088,1.06895,1.4854,1.49638,2188,999,4.21486,-0.386125,1451.57,1.57715,1.75805,3.3916,3.73143,2188,999,5.99384,-0.446068,2221.73,2.15586,2.3685,4.79837,5.35426,2188,999,11.8242,-0.260555,4774.51,3.84798,4.13853,9.40755,10.7775
2189,999,2.0836,-0.544914,778.472,0.933583,1.07085,1.48924,1.50049,2189,999,4.21486,-0.386125,1452.77,1.57788,1.75978,3.39462,3.73337,2189,999,5.99384,-0.446068,2223.82,2.15698,2.37114,4.80307,5.35732,2189,999,11.8279,-0.260768,4792.73,3.85992,4.15322,9.44116,10.8129
2190,999,2.03545,-0.544912,777.541,0.9338,1.07153,1.48996,1.50076,2190,999,4.21486,-0.386125,1453.96,1.5786,1.7615,3.39763,3.73532,2190,999,5.99384,-0.446068,2225.9,2.15809,2.37377,4.80775,5.36038,2190,999,11.8038,-0.260967,4810.68,3.87045,4.16655,9.47132,10.8441
2191,999,1.98739,-0.544901,776.61,0.932428,1.07067,1.48679,1.49627,2191,999,4.21486,-0.386125,1455.14,1.57933,1.76323,3.40064,3.73726,2191,999,5.99384,-0.446068,2227.96,2.1592,2.3764,4.81243,5.36342,2191,999,11.7794,-0.26115,4828.36,3.87925,4.17821,9.49724,10.87
2192,999,1.95675,-0.54488,775.679,0.929936,1.06872,1.48087,1.48842,2192,999,4.21486,-0.386125,1456.31,1.58005,1.76494,3.40363,3.7392,2192,999,5.99384,-0.446068,2230,2.16031,2.37902,4.81709,5.36646,2192,999,11.772,-0.26131,4845.77,3.88679,4.18866,9.5201,10.8922
2193,999,1.93681,-0.544854,774.749,0.926915,1.06626,1.47366,1.47899,2193,999,4.21486,-0.386125,1457.48,1.58077,1.76666,3.40662,3.74113,2193,999,5.99384,-0.446068,2232.02,2.16141,2.38163,4.82173,5.36948,2193,999,11.7751,-0.261456,4862.9,3.89367,4.19847,9.54133,10.9124
2194,999,1.92196,-0.544825,773.818,0.923687,1.06359,1.46593,1.46893,2194,999,4.21486,-0.386125,1458.64,1.58149,1.76837,3.40961,3.74306,2194,999,5.99384,-0.446068,2234.02,2.16251,2.38424,4.82636,5.3725,2194,999,11.783,-0.261591,4879.77,3.90021,4.20796,9.56175,10.9316
2195,999,1.91132,-0.544795,772.887,0.920428,1.06089,1.45812,1.45879,2195,999,4.21486,-0.386125,1459.79,1.58221,1.77008,3.41259,3.74498,2195,999,5.99384,-0.446068,2236,2.16361,2.38684,4.83098,5.3755,2195,999,11.7947,-0.26172,4896.37,3.9066,4.21729,9.5818,10.9504
2196,999,1.95408,-0.544764,771.956,0.9181,1.05909,1.45259,1.45144,2196,999,4.21486,-0.386125,1460.94,1.58293,1.77178,3.41556,3.7469,2196,999,5.99384,-0.446068,2237.97,2.1647,2.38943,4.83559,5.3785,2196,999,11.8596,-0.261844,4912.7,3.9138,4.2274,9.60384,10.9716
2197,999,2.02348,-0.544743,771.025,0.917929,1.05936,1.45233,1.45057,2197,999,4.21486,-0.386125,1462.08,1.58364,1.77348,3.41852,3.74882,2197,999,5.99384,-0.446068,2239.91,2.1658,2.39201,4.84019,5.38149,2197,999,11.9508,-0.261979,4928.76,3.92304,4.23948,9.63088,10.9989
2198,999,2.05391,-0.544737,770.095,0.919471,1.06128,1.45626,1.45484,2198,999,4.21486,-0.386125,1463.21,1.58435,1.77517,3.42147,3.75073,2198,999,5.99384,-0.446068,2241.84,2.16688,2.39459,4.84477,5.38447,2198,999,12.0025,-0.262136,4944.55,3.93388,4.2531,9.66183,11.031
2199,999,2.05885,-0.544739,769.164,0.921462,1.06363,1.4613,1.46045,2199,999,4.21486,-0.386125,1464.33,1.58506,1.77686,3.42442,3.75264,2199,999,5.99384,-0.446068,2243.76,2.16797,2.39716,4.84934,5.38744,2199,999,12.0282,-0.262305,4960.07,3.94504,4.26704,9.69359,11.0641
2200,999,2.0382,-0.544741,768.233,0.923004,1.06556,1.46523,1.46471,2200,999,4.21486,-0.386125,1465.44,1.58577,1.77855,3.42737,3.75454,2200,999,5.99384,-0.446068,2245.66,2.16905,2.39973,4.8539,5.3904,2200,999,12.0277,-0.262476,4975.32,3.95564,4.28043,9.72394,11.0955
2201,999,1.99024,-0.54474,767.302,0.923268,1.06625,1.46603,1.46513,2201,999,4.21486,-0.386125,1466.55,1.58648,1.78023,3.4303,3.75644,2201,999,5.99384,-0.446068,2247.54,2.17013,2.40229,4.85844,5.39335,2201,999,11.9994,-0.262634,4990.3,3.96482,4.29247,9.75086,11.1227
2202,999,1.94237,-0.544729,766.372,0.921941,1.0654,1.46294,1.46079,2202,999,4.21486,-0.386125,1467.65,1.58719,1.78191,3.43323,3.75833,2202,999,5.99384,-0.446068,2249.41,2.1712,2.40484,4.86298,5.3963,2202,999,11.9708,-0.262775,5005.01,3.97228,4.30284,9.77357,11.1447
2203,999,1.91192,-0.544709,765.441,0.919494,1.06347,1.4571,1.45308,2203,999,4.21486,-0.386125,1468.75,1.58789,1.78358,3.43615,3.76022,2203,999,5.99384,-0.446068,2251.26,2.17228,2.40738,4.8675,5.39924,2203,999,11.9592,-0.262896,5019.45,3.97849,4.312,9.79321,11.163
2204,999,1.89216,-0.544683,764.51,0.916516,1.06102,1.44996,1.44378,2204,999,4.21486,-0.386125,1469.84,1.5886,1.78525,3.43907,3.7621,2204,999,5.99384,-0.446068,2253.1,2.17335,2.40992,4.87201,5.40217,2204,999,11.9582,-0.263001,5033.62,3.98405,4.32053,9.81127,11.1793
2205,999,1.87749,-0.544655,763.579,0.91333,1.05837,1.44231,1.43387,2205,999,4.21486,-0.386125,1470.92,1.5893,1.78692,3.44197,3.76398,2205,999,5.99384,-0.446068,2254.92,2.17441,2.41245,4.87651,5.40509,2205,999,11.9619,-0.263099,5047.53,3.98928,4.32875,9.82852,11.1947
2206,999,1.86703,-0.544625,762.648,0.910113,1.05568,1.43458,1.42386,2206,999,4.21486,-0.386125,1472,1.59,1.78858,3.44487,3.76586,2206,999,5.99384,-0.446068,2256.73,2.17548,2.41498,4.881,5.40801,2206,999,11.9697,-0.263188,5061.16,3.99437,4.33682,9.84543,11.2096
2207,999,1.90996,-0.544594,761.718,0.907825,1.05388,1.42911,1.41664,2207,999,4.21486,-0.386125,1473.07,1.5907,1.79024,3.44777,3.76773,2207,999,5.99384,-0.446068,2258.53,2.17654,2.4175,4.88548,5.41092,2207,999,12.0304,-0.263277,5074.52,4.00028,4.34567,9.86434,11.227
2208,999,1.97954,-0.544573,760.787,0.907694,1.05416,1.42892,1.4159,2208,999,4.21486,-0.386125,1474.13,1.59139,1.79189,3.45065,3.7696,2208,999,5.99384,-0.446068,2260.31,2.1776,2.42001,4.88995,5.41382,2208,999,12.1176,-0.263375,5087.61,4.00823,4.3565,9.88826,11.2505
2209,999,2.01014,-0.544568,759.856,0.909274,1.05609,1.43292,1.42029,2209,999,4.21486,-0.386125,1475.19,1.59209,1.79354,3.45353,3.77146,2209,999,5.99384,-0.446068,2262.07,2.17866,2.42252,4.8944,5.41671,2209,999,12.1653,-0.263495,5100.43,4.01779,4.36888,9.91612,11.2789
2210,999,2.01525,-0.544571,758.925,0.911303,1.05846,1.43802,1.42603,2210,999,4.21486,-0.386125,1476.24,1.59278,1.79519,3.4564,3.77332,2210,999,5.99384,-0.446068,2263.82,2.17971,2.42502,4.89885,5.4196,2210,999,12.1871,-0.263629,5112.99,4.02769,4.38158,9.9448,11.3083
2211,999,1.99477,-0.544573,757.994,0.912882,1.06039,1.44201,1.43041,2211,999,4.21486,-0.386125,1477.28,1.59347,1.79683,3.45927,3.77517,2211,999,5.99384,-0.446068,2265.56,2.18076,2.42752,4.90328,5.42247,2211,999,12.1827,-0.263763,5125.27,4.03702,4.39374,9.9721,11.336
2212,999,1.94698,-0.544572,757.064,0.913182,1.06108,1.44288,1.43095,2212,999,4.21486,-0.386125,1478.32,1.59416,1.79847,3.46213,3.77702,2212,999,5.99384,-0.446068,2267.29,2.18181,2.43001,4.9077,5.42535,2212,999,12.1504,-0.263889,5137.28,4.04495,4.40455,9.99597,11.3594
2213,999,1.89927,-0.544562,756.133,0.911892,1.06025,1.43985,1.42672,2213,999,4.21486,-0.386125,1479.36,1.59485,1.8001,3.46498,3.77887,2213,999,5.99384,-0.446068,2269.01,2.18285,2.43249,4.91211,5.42821,2213,999,12.1179,-0.263995,5149.02,4.05116,4.4137,10.0156,11.3778
2214,999,1.86898,-0.544542,755.202,0.909479,1.05832,1.43407,1.41913,2214,999,4.21486,-0.386125,1480.38,1.59553,1.80173,3.46783,3.78071,2214,999,5.99384,-0.446068,2270.71,2.1839,2.43496,4.91651,5.43107,2214,999,12.1025,-0.264081,5160.5,4.05614,4.42165,10.0323,11.3924
2215,999,1.84938,-0.544517,754.271,0.906536,1.05588,1.42698,1.40995,2215,999,4.21486,-0.386125,1481.41,1.59622,1.80336,3.47066,3.78254,2215,999,5.99384,-0.446068,2272.4,2.18494,2.43743,4.9209,5.43392,2215,999,12.0976,-0.264153,5171.7,4.06046,4.42898,10.0473,11.4051
2216,999,1.83487,-0.544489,753.341,0.903383,1.05323,1.41939,1.40014,2216,999,4.21486,-0.386125,1482.42,1.5969,1.80498,3.47349,3.78438,2216,999,5.99384,-0.446068,2274.08,2.18598,2.4399,4.92528,5.43676,2216,999,12.0975,-0.264215,5182.63,4.06447,4.43599,10.0616,11.4168
2217,999,1.82456,-0.54446,752.41,0.900199,1.05055,1.4117,1.39024,2217,999,4.21486,-0.386125,1483.44,1.59758,1.8066,3.47632,3.7862,2217,999,5.99384,-0.446068,2275.75,2.18701,2.44236,4.92965,5.43959,2217,999,12.1014,-0.264275,5193.3,4.06834,4.44286,10.0755,11.4282
2218,999,1.86764,-0.544429,751.479,0.897943,1.04875,1.40629,1.38313,2218,999,4.21486,-0.386125,1484.44,1.59826,1.80822,3.47914,3.78802,2218,999,5.99384,-0.446068,2277.41,2.18804,2.44481,4.93401,5.44242,2218,999,12.1584,-0.264329,5203.69,4.07304,4.45052,10.0915,11.442
2219,999,1.93736,-0.544409,750.548,0.897844,1.04904,1.40615,1.38249,2219,999,4.21486,-0.386125,1485.44,1.59894,1.80983,3.48195,3.78984,2219,999,5.99384,-0.446068,2279.05,2.18907,2.44726,4.93835,5.44524,2219,999,12.2418,-0.264394,5213.82,4.07979,4.46016,10.1125,11.462
2220,999,1.96812,-0.544404,749.617,0.899455,1.05097,1.4102,1.38699,2220,999,4.21486,-0.386125,1486.44,1.59962,1.81143,3.48475,3.79166,2220,999,5.99384,-0.446068,2280.69,2.1901,2.4497,4.94269,5.44806,2220,999,12.2857,-0.264484,5223.67,4.08815,4.47135,10.1374,11.4868
2221,999,1.97337,-0.544407,748.687,0.901515,1.05334,1.41534,1.39282,2221,999,4.21486,-0.386125,1487.43,1.60029,1.81304,3.48755,3.79347,2221,999,5.99384,-0.446068,2282.31,2.19113,2.45213,4.94701,5.45087,2221,999,12.3037,-0.264586,5233.25,4.09685,4.48287,10.1632,11.5127
2222,999,1.95304,-0.54441,747.756,0.903124,1.05527,1.41939,1.3973,2222,999,4.21486,-0.386125,1488.41,1.60097,1.81463,3.49034,3.79527,2222,999,5.99384,-0.446068,2283.92,2.19215,2.45456,4.95133,5.45367,2222,999,12.2956,-0.264688,5242.57,4.10499,4.49385,10.1875,11.5368
2223,999,1.90539,-0.544409,746.825,0.903453,1.05597,1.4203,1.39794,2223,999,4.21486,-0.386125,1489.39,1.60164,1.81623,3.49312,3.79707,2223,999,5.99384,-0.446068,2285.52,2.19317,2.45698,4.95563,5.45646,2223,999,12.2597,-0.264782,5251.61,4.11173,4.50348,10.2085,11.5568
2224,999,1.85783,-0.544399,745.894,0.902191,1.05514,1.41731,1.39381,2224,999,4.21486,-0.386125,1490.37,1.60231,1.81782,3.49589,3.79887,2224,999,5.99384,-0.446068,2287.12,2.19419,2.4594,4.95992,5.45925,2224,999,12.2235,-0.264856,5260.39,4.11677,4.51147,10.2253,11.5717
2225,999,1.82768,-0.544379,744.963,0.899807,1.05321,1.41157,1.38631,2225,999,4.21486,-0.386125,1491.34,1.60298,1.81941,3.49866,3.80066,2225,999,5.99384,-0.446068,2288.7,2.1952,2.46181,4.96421,5.46203,2225,999,12.2044,-0.264913,5268.9,4.12057,4.51825,10.2391,11.5829
2226,999,1.80821,-0.544355,744.033,0.896892,1.05077,1.40454,1.37722,2226,999,4.21486,-0.386125,1492.31,1.60364,1.82099,3.50143,3.80245,2226,999,5.99384,-0.446068,2290.28,2.19622,2.46421,4.96848,5.4648,2226,999,12.1958,-0.264954,5277.13,4.12373,4.52442,10.2512,11.5921
2227,999,1.79383,-0.544327,743.102,0.893767,1.04813,1.39698,1.36751,2227,999,4.21486,-0.386125,1493.27,1.60431,1.82257,3.50418,3.80423,2227,999,5.99384,-0.446068,2291.84,2.19723,2.46661,4.97274,5.46757,2227,999,12.192,-0.264987,5285.1,4.12658,4.53027,10.2626,11.6004
2228,999,1.78366,-0.544298,742.171,0.890609,1.04544,1.38934,1.3577,2228,999,4.21486,-0.386125,1494.23,1.60497,1.82414,3.50693,3.80601,2228,999,5.99384,-0.446068,2293.4,2.19823,2.469,4.97699,5.47033,2228,999,12.1923,-0.265015,5292.79,4.12929,4.53598,10.2737,11.6083
2229,999,1.82687,-0.544268,741.24,0.88838,1.04365,1.38396,1.35068,2229,999,4.21486,-0.386125,1495.18,1.60563,1.82572,3.50968,3.80779,2229,999,5.99384,-0.446068,2294.94,2.19924,2.47139,4.98123,5.47308,2229,999,12.2456,-0.265039,5300.22,4.13283,4.54249,10.2868,11.6188
2230,999,1.89673,-0.544248,740.31,0.888306,1.04393,1.38386,1.35013,2230,999,4.21486,-0.386125,1496.12,1.60629,1.82728,3.51241,3.80955,2230,999,5.99384,-0.446068,2296.48,2.20024,2.47377,4.98546,5.47583,2230,999,12.3254,-0.265077,5307.37,4.13843,4.55098,10.305,11.6354
2231,999,1.92761,-0.544244,739.379,0.889942,1.04587,1.38795,1.3547,2231,999,4.21486,-0.386125,1497.07,1.60695,1.82885,3.51514,3.81132,2231,999,5.99384,-0.446068,2298,2.20124,2.47615,4.98968,5.47857,2231,999,12.3658,-0.265137,5314.26,4.14564,4.56102,10.3271,11.6568
2232,999,1.93299,-0.544246,738.448,0.892027,1.04823,1.39313,1.36062,2232,999,4.21486,-0.386125,1498.01,1.60761,1.83041,3.51786,3.81308,2232,999,5.99384,-0.446068,2299.52,2.20224,2.47852,4.99389,5.4813,2232,999,12.3802,-0.265208,5320.88,4.1532,4.5714,10.35,11.6793
2233,999,1.91279,-0.54425,737.517,0.893661,1.05017,1.3972,1.36519,2233,999,4.21486,-0.386125,1498.94,1.60826,1.83196,3.52058,3.81484,2233,999,5.99384,-0.446068,2301.03,2.20323,2.48088,4.99809,5.48402,2233,999,12.3685,-0.265284,5327.23,4.1602,4.58124,10.3716,11.7001
2234,999,1.86527,-0.544249,736.586,0.894014,1.05086,1.39815,1.36591,2234,999,4.21486,-0.386125,1499.87,1.60892,1.83352,3.52329,3.81659,2234,999,5.99384,-0.446068,2302.54,2.20423,2.48324,5.00228,5.48674,2234,999,12.329,-0.265348,5333.3,4.16582,4.58973,10.3897,11.7167
2235,999,1.81783,-0.54424,735.656,0.892776,1.05003,1.3952,1.36186,2235,999,4.21486,-0.386125,1500.8,1.60957,1.83507,3.52599,3.81834,2235,999,5.99384,-0.446068,2304.03,2.20522,2.48559,5.00646,5.48946,2235,999,12.2892,-0.265395,5339.11,4.16972,4.59658,10.4037,11.7283
2236,999,1.78781,-0.54422,734.725,0.890415,1.0481,1.38949,1.35444,2236,999,4.21486,-0.386125,1501.72,1.61022,1.83661,3.52869,3.82009,2236,999,5.99384,-0.446068,2305.52,2.20621,2.48794,5.01063,5.49216,2236,999,12.2665,-0.265422,5344.65,4.1724,4.60223,10.4147,11.7361
2237,999,1.76847,-0.544196,733.794,0.887523,1.04566,1.38249,1.34543,2237,999,4.21486,-0.386125,1502.64,1.61087,1.83815,3.53138,3.82183,2237,999,5.99384,-0.446068,2306.99,2.20719,2.49028,5.01479,5.49486,2237,999,12.2544,-0.265435,5349.92,4.17443,4.60725,10.4241,11.742
